# theta1,theta2 in radians, 100 Hz
-0.7435265812,1.5558600531
-0.7435265812,1.5558549737
-0.7435265812,1.5558498942
-0.7435265812,1.5558448148
-0.7435265812,1.5558397353
-0.7435265812,1.5558346559
-0.7435265812,1.5558295764
-0.7435265812,1.5558244970
-0.7435265812,1.5558194175
-0.7435265812,1.5548688175
-0.7435265812,1.5539182175
-0.7435265812,1.5529676175
-0.7435265812,1.5520170175
-0.7435265812,1.5510664175
-0.7435265812,1.5501158175
-0.7435265812,1.5491652175
-0.7435265812,1.5482146175
-0.7435265812,1.5472640175
-0.7435265812,1.5463134175
-0.7435265812,1.5453628175
-0.7435265812,1.5444122175
-0.7435265812,1.5434616175
-0.7435265812,1.5425110175
-0.7435265812,1.5415604175
-0.7435265812,1.5406098175
-0.7435265812,1.5396592175
-0.7435265812,1.5387086175
-0.7435265812,1.5377580175
-0.7435265812,1.5368074175
-0.7435265812,1.5345083649
-0.7435265812,1.5322093123
-0.7435265812,1.5299102596
-0.7435265812,1.5276112070
-0.7435265812,1.5253121544
-0.7435265812,1.5230131017
-0.7435265812,1.5207140491
-0.7435265812,1.5184149965
-0.7435265812,1.5161159438
-0.7435265812,1.5138168912
-0.7435265812,1.5115178386
-0.7435265812,1.5092187859
-0.7435265812,1.5069197333
-0.7435265812,1.5046206807
-0.7435265812,1.5023216280
-0.7435265812,1.5000225754
-0.7435265812,1.4977235228
-0.7435265812,1.4954244702
-0.7435265812,1.4931254175
-0.7435265812,1.4904895754
-0.7435265812,1.4878537333
-0.7435265812,1.4852178912
-0.7435265812,1.4825820491
-0.7435265812,1.4799462070
-0.7435265812,1.4773103649
-0.7435265812,1.4746745228
-0.7435265812,1.4720386807
-0.7435265812,1.4694028386
-0.7435265812,1.4667669965
-0.7435265812,1.4641311544
-0.7435265812,1.4614953123
-0.7435265812,1.4588594702
-0.7435265812,1.4562236280
-0.7435265812,1.4535877859
-0.7435265812,1.4509519438
-0.7435265812,1.4483161017
-0.7435265812,1.4456802596
-0.7435265812,1.4430444175
-0.7435268444,1.4399159438
-0.7435271075,1.4367874702
-0.7435273707,1.4336589965
-0.7435276338,1.4305305228
-0.7435278970,1.4274020491
-0.7435281601,1.4242735754
-0.7435284233,1.4211451017
-0.7435286865,1.4180166280
-0.7435289496,1.4148881544
-0.7435292128,1.4117596807
-0.7435294759,1.4086312070
-0.7435297391,1.4055027333
-0.7435300022,1.4023742596
-0.7435302654,1.3992457859
-0.7435305286,1.3961173123
-0.7435307917,1.3929888386
-0.7435310549,1.3898603649
-0.7435313180,1.3867318912
-0.7435315812,1.3836034175
-0.7435508970,1.3804029438
-0.7435702128,1.3772024702
-0.7435895286,1.3740019965
-0.7436088444,1.3708015228
-0.7436281601,1.3676010491
-0.7436474759,1.3644005754
-0.7436667917,1.3612001017
-0.7436861075,1.3579996280
-0.7437054233,1.3547991544
-0.7437247391,1.3515986807
-0.7437440549,1.3483982070
-0.7437633707,1.3451977333
-0.7437826865,1.3419972596
-0.7438020022,1.3387967859
-0.7438213180,1.3355963123
-0.7438406338,1.3323958386
-0.7438599496,1.3291953649
-0.7438792654,1.3259948912
-0.7438985812,1.3227944175
-0.7440014312,1.3197406175
-0.7441042812,1.3166868175
-0.7442071312,1.3136330175
-0.7443099812,1.3105792175
-0.7444128312,1.3075254175
-0.7445156812,1.3044716175
-0.7446185312,1.3014178175
-0.7447213812,1.2983640175
-0.7448242312,1.2953102175
-0.7449270812,1.2922564175
-0.7450299312,1.2892026175
-0.7451327812,1.2861488175
-0.7452356312,1.2830950175
-0.7453384812,1.2800412175
-0.7454413312,1.2769874175
-0.7455441812,1.2739336175
-0.7456470312,1.2708798175
-0.7457498812,1.2678260175
-0.7458527312,1.2647722175
-0.7459555812,1.2617184175
-0.7462466338,1.2582213649
-0.7465376865,1.2547243123
-0.7468287391,1.2512272596
-0.7471197917,1.2477302070
-0.7474108444,1.2442331544
